x,y
-1.7402058,-7.781021
-16.402803,-51.822063
-40.449356,-69.27387
-53.14376,-30.767302
26.834423,13.167031
-4.246103,-12.386777
-34.323982,59.342396
-72.82371,-4.2517247
-23.404009,-60.014805
60.886703,-7.284111
15.314004,22.283669
-44.637077,-4.128788
44.557594,67.84786
44.869728,-20.603493
9.031982,-67.55434
37.56347,18.825903
5.9978814,30.613192
-30.77792,17.024376
-33.65372,21.89099
-31.109846,-65.38161
48.162415,-16.236176
-26.447886,-3.2342205
4.656797,80.23283
-28.841066,-51.792408
26.465097,-32.550247
-1.4504904,-8.259848
20.727867,3.6663253
44.18155,47.09787
-4.5083294,-3.5259383
-41.373833,-68.08214
11.149175,-3.1690292
-63.52283,-9.449128
37.339138,41.20006
-8.102963,-8.728225
-67.84337,2.490366
7.588631,-58.11784
3.3512354,36.63836
3.2135072,0.42997056
-25.814838,22.477669
-6.4194994,83.19512
-29.75296,62.131996
6.1305513,15.572634
40.16344,77.73684
-57.384663,-30.153854
18.962536,14.462289
57.3586,-48.78211
-33.67616,49.65585
15.186395,-10.316649
-65.54174,-18.45647
8.156437,5.184475
-73.11861,10.080764
-58.082737,-20.419916
3.1924095,39.58363
7.1369896,-8.645833
-74.530846,-11.8619
7.6057787,-71.551384
44.31383,-11.527842
11.0957985,-13.3755
3.9894137,-13.674758
-24.757689,64.82158
0.3322677,8.150355
37.793636,-60.20478
7.941438,26.987762
-18.186184,-52.22615
-48.686672,-39.61394
20.979994,43.257893
33.937412,-54.394077
29.98425,-55.408035
-43.454613,-26.844698
-29.813313,-45.173035
30.569454,69.71137
-8.338379,-10.426069
21.583723,-46.724377
-16.764082,-56.570618
-64.6595,0.709941
-3.3921964,33.363857
-6.5946417,-44.98681
25.857735,-69.26188
65.28759,5.4058566
20.273129,-55.6309
42.58189,-44.963318
11.167002,8.174399
-80.045654,2.4031496
-9.090178,64.47514
29.058287,-30.425354
15.989252,-57.801014
33.089546,59.171326
-29.755861,71.74646
24.158617,59.8586
-5.9569564,-56.931904
0.6637186,70.82462
-6.67828,81.66035
-59.675087,-22.69182
24.99159,-2.5812624
47.705338,-54.686775
20.791578,47.13464
6.7740016,41.20974
60.47829,-17.569477
-8.56413,54.462093
30.007393,72.0148
-26.552195,29.468027
-59.057026,-9.238968
26.353624,6.990976
2.4627051,-11.048451
-66.14572,-10.152732
-29.138113,50.377754
-35.95535,53.339924
65.47294,10.676227
-3.6852865,-45.976303
-47.24654,-31.027077
-13.996068,27.335852
10.414525,-73.98673
8.665218,15.518721
40.80335,-14.447096
-53.27472,10.271896
15.174104,16.199099
-24.049326,73.688194
6.8644342,-75.43764
-61.36637,-20.393715
-50.115196,-21.269016
-56.65664,-0.7905467
-36.82681,-55.583454
0.71648455,72.505615
-33.44526,35.83288
-53.398823,-2.9422078
39.792683,-41.350494
-63.092796,-14.130809
-66.069824,-18.036554
71.13228,13.073664
-8.174577,-41.707962
0.5093122,0.6815741
42.799866,76.79626
16.379557,-71.76404
6.7676964,24.603607
-22.437534,67.79836
23.834059,-61.845245
31.166296,8.421441
-46.81928,2.3461
7.043931,-72.912285
23.714119,-62.394768
50.871883,-38.614178
-31.630556,31.202736
-11.270438,58.326363
29.641588,57.759846
-12.63754,-52.42082
34.035786,72.787704
-43.59668,-64.12134
42.66582,-19.609678
11.612363,29.778965
58.269325,-20.392815
16.460075,23.682383
-4.4244103,-58.872448
66.74294,-10.121819
-73.243515,-11.95892
-33.49767,-9.407301
-54.222443,-25.145405
-8.311533,-7.9565926
23.259748,-60.146725
49.602165,20.663641
63.091145,-33.981014
-32.942062,52.313618
17.949772,-62.40577
41.197315,-13.201265
-46.46092,-65.69812
-10.540704,-1.0715837
38.18233,75.488754
37.08353,60.80142
20.962547,44.320374
2.445515,-7.4327645
58.122177,-17.295864
57.150444,-21.647116
-23.155039,-23.599243
47.690865,-19.512787
48.803062,-14.535755
22.40255,-46.151196
-72.62215,-3.5170367
-78.98206,5.392007
39.19651,-15.669699
-40.16453,-50.47254
-4.8081684,24.259422
37.766914,-51.343315
9.74349,17.311026
-72.2054,-2.0145082
-52.33977,-29.680717
-56.609924,-3.5044622
23.15731,-48.55587
-35.419067,-41.410744
5.448763,32.028393
-17.624193,75.21459
53.238567,-15.84347
-5.3856907,6.715884
30.230652,10.872967
9.267872,-71.791245
36.475094,-29.533676
1.2367312,2.7978265
-40.010868,6.2750883
-59.04553,-27.425758
-59.113846,-25.185957
13.40931,0.87811464
-32.20352,-53.120953
24.169964,71.04736
-42.45904,-55.2355
-40.384327,-67.794426
47.34267,-26.751423
20.766342,28.936777
58.52297,-19.839851
-47.92719,-13.164534
28.512941,67.139725
11.953574,19.178324
-53.041718,-28.620619
-42.24981,-26.008419
2.1332226,-19.49835
-54.12318,10.660823
44.86203,-53.859497
49.36955,56.22095
-18.054207,57.52864
51.127235,60.242237
-38.776283,-23.629108
-25.891668,58.93226
16.251495,-31.100845
-13.672986,66.58054
36.676598,-43.865593
41.84651,-53.42285
-52.82007,-29.291151
-3.8316104,-18.33871
-53.969593,-27.393316
62.03546,-1.4647082
30.740406,17.773699
-18.155571,36.24473
-15.859667,36.765392
-51.799892,-26.698479
-34.21825,-13.585657
58.142708,-12.212393
57.610306,-41.090767
-51.465767,-30.71741
-33.333553,-17.996874
21.947702,3.6960452
-51.44705,-29.713955
-18.16656,57.60802
45.51661,57.08284
-30.604311,-12.887193
44.472023,50.203407
-21.445738,61.846565
49.243977,68.52038
56.61456,-45.344368
66.4729,-8.060664
38.75753,15.082746
-34.483147,-4.0862327
-16.395676,-45.369
7.665849,-19.367613
-48.603176,-34.194016
48.09158,69.506676
45.24004,-51.880333
66.42997,-4.36846
38.839336,14.998053
-29.705652,-14.013385
-3.9496696,-46.76165
14.070903,-25.828833
-33.47502,-31.613804
49.274467,69.070145
51.872585,-38.609383
59.28064,-6.3589964
35.166615,16.864859
-25.30879,-11.980694
-26.253454,9.067536
-14.286502,55.29432
-3.9637928,-46.704037
12.799048,-26.823498
-38.212242,-27.448738
7.924899,-10.729004
25.332993,-2.517754
-30.497265,-18.044382
-15.880384,-48.107613
16.159687,-29.980595
-16.406332,55.739105
45.16894,13.9702425
-21.964277,-14.914378
46.530968,60.677513
-41.092293,-25.721928
-18.793777,-62.315037
56.74329,-45.1739
-44.02033,-28.923365
33.319145,13.690949
16.205837,-28.922691
-30.50109,-12.531585
-15.6177635,-47.04701
45.145348,13.970076
42.288315,60.412285
-52.33428,-30.765678
40.752335,-42.767216
-31.015913,-4.104462
-26.510534,8.582383
-30.368273,-15.113382
-16.877508,54.77122
57.12386,-7.119415
41.721146,60.799
-14.689598,54.246994
75.25343,4.6528664
52.007523,-48.198338
52.97987,-48.73331
52.832893,-48.332928
60.333168,-42.44877
-19.955072,-52.345806
73.80407,5.1964498
-31.630537,-11.618742
-23.625872,-67.938835
-29.021273,25.064848
72.762955,5.2705655
-37.20427,-23.56292
-31.207586,-12.034914
-27.938,16.728191
0.92831737,-23.281998
-31.706491,-7.0660887
75.15882,4.616082
-37.712307,-24.390192
-14.753557,-46.689754
49.11324,69.29797
45.71167,57.833733
-14.3386965,-46.749866
-26.167732,10.953549
60.052082,-39.958885
47.536137,-42.277172
-22.868729,-52.825
-12.874302,54.89392
-17.550432,55.9372
-6.1921344,63.800438
18.43204,-13.66972
69.84531,4.9101267
73.15261,5.797974
-16.449411,-44.323456
-14.589385,-46.709282
-31.693407,-7.030447
46.585587,60.7068
75.03329,4.4360743
-28.331339,-9.316961
68.50446,-0.2153269
46.33881,-44.176147
7.6575346,-19.531322
-34.63715,-25.050764
-26.552744,52.4175
52.29492,-44.01802
42.97212,59.864437
-26.066048,9.931776
-38.75382,-23.630417
-13.743061,55.707863
-31.776682,-31.99879
12.310782,-35.086052
44.97207,58.09214
45.165833,13.978714
41.79078,60.529293
5.4536333,-27.07617
40.15666,15.171549
-29.062918,-27.02605
-12.680909,54.580517
38.735584,2.1981606
41.07662,62.75701
48.136818,-47.759827
56.636337,-17.56506
33.991436,4.7338877
-62.3259,4.1414886
-19.31459,27.779175
-2.8329728,72.58444
-12.16768,-49.62513
52.932228,65.669815
35.65501,-48.633217
53.266514,-18.35882
36.073742,20.119415
-46.6128,-27.108744
-20.461092,28.419176
-7.1572895,74.7803
-25.498346,-48.92859
16.181019,-20.571829
-34.677013,-30.494316
-26.72506,12.487605
59.43882,-36.468643
60.807964,-16.783464
32.10854,-0.4856997
-59.368958,1.358608
-23.35003,19.92674
-11.85138,72.09712
-24.500933,-56.13649
15.80379,-12.781458
-26.163857,26.883015
-55.952393,-7.2169642
-5.9526057,-16.706722
-32.213486,-59.465687
-53.17378,-6.3428197
-38.334118,-66.86078
-27.030207,-49.34153
16.394947,6.518759
-35.478622,-34.563713
-5.5959496,-16.829378
-0.47556943,-15.565025
15.1682205,8.562986
33.607647,-43.50776
-4.39786,35.127796
0.023127437,-15.738133
60.65892,-17.404974
-11.282113,-49.22082
-63.141487,14.7879
46.342087,-16.553501
40.084293,-49.77857
-24.583538,26.630623
-55.136105,6.286382
-20.528862,28.361567
-20.350801,28.741072
8.36092,-24.141026
-10.60331,76.13662
-55.952473,-7.2723217
-66.88049,6.608426
-65.92661,6.427359
12.630678,-58.02782
-0.50544465,-15.494897
-7.206055,-47.476776
-4.937158,34.237373
-19.154953,29.551517
36.690987,-46.29366
16.366594,-22.548153
-69.09447,-18.510424
34.994713,-54.078075
30.899027,-1.4180481
-20.487106,74.654434
20.455406,3.6442695
15.63827,9.213884
56.698833,-17.92837
44.527153,-12.598071
-7.0280194,74.93432
-36.480015,-32.482006
-58.16195,-28.242373
-5.6721406,75.02034
-25.689106,22.599491
-25.305588,22.954988
32.799717,-1.051345
32.847263,-1.3701091
7.847168,-25.154919
36.274475,-45.117428
-26.403873,77.73154
-18.033705,33.97679
-11.7654505,74.01981
8.84325,-24.263777
39.97303,-42.66249
-50.636177,-28.755285
-26.04311,-47.627777
-7.505559,74.90298
0.17371058,-13.996243
32.51549,-2.2785532
-22.645508,-56.435043
-54.96391,-10.921276
-27.143684,-49.172447
36.436058,70.02809
-34.11204,-34.232616
53.442966,66.08993
42.45678,76.803825
17.248407,5.062514
-6.7997136,-43.453312
-28.073536,-27.19221
33.95277,7.937168
48.620705,62.22118
64.8155,-12.030597
53.546734,66.19549
58.216354,-38.0664
44.709312,49.5465
48.347313,-44.6725
49.45386,55.11351
-56.05114,11.08551
49.22485,53.701904
60.792408,-39.954346
48.632843,62.204403
-28.445562,-4.255414
-7.3386,-44.329636
-26.723335,-27.705723
-13.930647,68.45416
46.70249,-16.457495
-12.852403,68.587746
59.550674,-17.454597
60.666706,-16.438744
-8.607144,-47.048737
-9.305356,-45.3354
36.20283,53.67628
39.75545,-61.505783
68.4907,5.514262
6.4164867,25.595402
-52.560696,-5.5069966
-8.126594,30.983782
-21.697138,72.91328
-27.31037,-57.59445
-10.505241,-23.612999
-67.767845,-25.051579
29.72076,53.567524
51.34825,-47.805027
70.43968,12.407144
9.29617,24.398731
-40.811592,-6.3427076
-7.429884,29.953897
-21.406183,65.58105
-30.689163,-66.34929
-1.9522861,-31.99734
-75.590965,-12.930925
37.12382,60.561577
56.549503,-45.26522
72.41899,13.544183
31.43945,23.136164
-57.219624,10.757373
-9.888328,29.21545
-28.574533,57.293064
-19.759504,-58.303146
-1.9602934,-32.063755
-49.03488,-37.185116
6.17504,-20.697979
23.798695,44.098885
-4.4945,36.452003
-21.879904,75.750336
-26.157906,67.463425
37.670414,58.792587
5.69749,-22.24611
34.8186,42.64485
69.097015,16.26419
32.626144,22.341476
-28.60485,-66.378654
-28.976109,-33.83962
-32.609314,-6.0162983
-30.805834,-65.567764
55.231934,-43.22716
-52.082516,-35.139385
52.489044,-45.08939
-28.713474,-66.414665
48.4595,-48.790974
-40.16664,-6.5938935
36.146084,53.707165
25.625153,51.496918
-50.50112,-8.335275
54.95678,-40.30929
-26.165308,-57.737087
-13.772877,31.086956
-28.60047,-64.103386
53.97238,-44.60945
23.482252,7.620083
31.6631,23.03326
28.274826,19.35832
23.321192,-41.072575
-21.66937,53.920803
-57.66938,-32.09011
-22.216116,-58.515244
-37.7381,-5.7768383
24.358068,3.6062443
23.150148,55.351643
74.57817,16.960966
-10.738574,32.84971
68.11981,15.836819
-19.128677,79.520454
30.07771,54.4546
5.972461,-20.978004
-64.89851,-28.809113
-51.06248,-8.089105
28.768831,18.615818
-8.033774,31.112612
-47.54286,-9.507904
7.156319,-27.084352
45.649815,-46.096428
-11.682286,32.369923
-61.206223,-31.749798
30.952005,54.4404
-22.819082,73.9001
-31.004648,1.5935268
22.474756,3.208988
-27.333748,50.492714
36.015396,17.673094
34.201717,12.325998
-10.151757,-21.657415
51.27748,-47.72794
-39.971497,-5.0651827
-29.069998,-60.63854
-7.7100596,28.751907
-24.484497,-64.208084
71.63267,13.03055
72.04326,17.35891
25.674473,51.80305
25.291977,65.325134
33.770573,-58.531124
-29.219446,-60.698277
-16.734074,-49.414215
-61.441395,-31.86212
-20.03293,24.0652
-44.823326,-36.473377
2.2724676,-24.128178
-81.688736,-8.229357
-22.987112,61.588387
1.5905906,-25.90896
-10.3152685,-21.623087
69.121284,16.288975
22.325577,29.113668
-19.061495,79.38313
30.061085,-42.01273
59.347317,12.313157
-64.70281,-28.833502
6.584001,-21.418507
-60.162384,-25.836788
-10.812297,32.967346
72.479065,14.574864
-25.651787,73.536835
60.035645,13.42466
-41.612938,-6.51806
1.5171287,-26.011148
-37.406994,-6.6421885
-32.696922,60.5756
-2.0329936,28.523937
36.09942,43.949116
40.823906,-43.268528
-22.70097,25.531567
-28.489212,65.63297
-30.08792,-52.083992
4.930079,-10.435818
-36.052578,-31.417362
39.850945,59.964706
51.856,-38.609344
67.57937,-2.0763643
38.615074,6.583895
-38.473957,-8.090917
-21.84177,26.31638
-3.5828602,71.00241
-25.555683,-61.960793
5.349655,-11.2230015
-47.06149,-31.207653
34.8012,70.996346
39.558563,-54.707638
60.039524,2.192432
34.02357,1.0351529
-37.16335,-9.197527
-22.783144,20.438795
-10.53126,65.51461
-42.397366,-68.96138
3.9871678,-11.926507
-46.263527,-27.416279
-28.697206,-58.685856
-37.178448,-8.904925
65.60842,8.824282
41.198257,64.21361
-33.456413,-25.042624
42.792088,70.897026
44.452023,-52.07735
-21.533691,26.910673
8.702754,-10.140055
8.7616,-12.105984
22.657759,44.734364
66.80329,7.895525
-25.396114,-62.006527
4.947282,-10.535798
-35.948162,-14.510284
-35.60102,-5.556552
-8.435191,76.463646
48.568962,-44.107784
46.051476,70.66166
-35.470074,-14.445089
-22.04856,18.474903
17.187658,9.406937
-45.21475,-31.73927
-35.450222,-6.0140533
70.68705,6.8894114
39.546227,69.27915
-28.127197,29.16045
41.63806,72.94695
35.904675,-49.57581
38.260807,7.504141
52.36358,-11.086993
-63.255444,-29.149075
23.196909,-40.79845
-0.6945491,77.97968
46.736115,71.27207
43.873253,-53.543217
55.947018,-43.62759
3.9821718,-11.427287
36.14166,55.337
-37.629726,-9.515841
-36.463364,-67.66609
-26.361444,-62.233303
-9.737879,66.36621
40.535816,2.8424468
-4.2972636,69.92796
46.254536,70.75812
-12.117395,-42.762592
34.186623,1.242416
-7.626073,33.71714
-43.237564,-9.057354
61.043484,-10.5512
-38.638184,-7.6630497
51.752293,-38.703274
4.370394,-11.621437
36.110336,20.214876
-27.799263,28.58325
-2.0573936,72.78647
-27.525686,-64.635864
49.18964,53.673016
-11.805722,66.87594
-32.7176,-55.134666
51.964867,-44.025803
67.68193,7.331279
-3.7796526,33.888283
6.3536887,-16.616774
54.656418,-40.03299
-42.076233,-25.944632
35.183186,2.160673
1.8333435,-8.945781
60.42987,-17.299074
-3.740239,-5.944271
-13.916993,-45.232395
-9.954373,66.584854
-16.512463,-54.00387
55.177372,-39.75847
-37.031586,-9.73184
-3.7555933,70.714714
60.80671,-8.817077
-39.442093,-27.385132
39.216797,6.496649
20.019197,46.46719
15.7624035,-70.31143
50.10265,-22.691898
29.376324,22.088568
-65.29483,-4.3530116
5.5333986,36.250504
-21.6493,75.807594
-37.676132,-61.03149
22.42986,53.866287
16.791153,-72.43496
49.14199,-22.98426
19.439375,31.25726
-64.38695,1.8110982
5.6430464,36.64208
20.91549,43.145035
17.216259,-71.105675
49.95737,-23.297333
-4.810347,14.498971
-76.448326,-15.244406
18.837187,-62.229088
-47.860733,-16.197014
35.368694,41.870827
-70.377464,-7.7035356
-2.3156185,35.95573
22.358181,45.37191
-3.0507522,15.22651
31.207403,56.686855
-42.820145,-42.526104
-28.605846,-59.981762
27.791935,-63.158398
19.479643,-64.32268
46.232964,-14.202946
-70.59421,-7.892044
7.022533,16.810709
-4.5482154,72.802185
-28.73014,-57.73176
46.80776,-11.130364
25.89861,-0.25060025
-1.7390769,14.956898
25.608986,-67.838196
58.133423,-12.22588
-50.49645,-21.567886
9.082877,37.389656
-1.9985969,15.425015
-37.270367,-61.18354
18.991941,-70.120056
-37.226738,-61.22431
26.086285,-67.588295
18.790869,-70.636086
20.201889,53.09077
7.5736156,17.732023
-46.531593,13.922551
53.93169,-16.238165
-3.5973687,69.00862
-65.922455,-11.528988
-31.690245,-62.134968
-46.5661,13.850916
45.691685,-10.082285
-27.447767,-45.218166
-45.353065,-16.030966
-63.02692,-22.984661
30.786514,-67.71436
26.497023,42.712334
-8.72635,82.7805
-4.7403193,14.3984375
-4.2168946,33.880394
-2.7985485,33.885693
-3.169053,32.78781
25.095621,7.6127043
-3.1811006,32.948574
-55.531994,-28.103306
-16.341131,-54.40118
-47.735523,-16.284082
15.551564,-5.1122346
-32.8172,35.22648
-71.11705,-9.829707
-9.045019,83.30599
-74.002,-11.0281
3.8199594,17.019547
25.011955,64.8079
23.412773,5.581024
16.566277,-4.934289
-59.604,-25.561647
29.562979,-67.45447
-4.8763833,-11.750897
26.314363,-67.76242
-22.173018,63.886097
23.774683,52.862514
48.46371,70.358665
12.626094,-75.392746
59.492756,-9.612873
8.208578,22.312403
-19.6415,-35.477013
-30.877993,28.159739
-13.762156,79.28334
-43.081963,-40.88385
-12.02822,-8.612603
-65.559525,-24.330162
35.85272,77.498215
18.410421,-71.595955
56.27381,-15.811472
9.714839,18.226
-19.62953,-35.480495
-24.509655,12.52387
-0.60456985,76.1196
-40.819817,-61.74403
-12.590009,-8.847422
-65.60027,-24.304012
37.710163,76.385056
11.367072,-73.24606
55.711857,-16.235628
30.421764,23.72376
7.637465,-58.162758
-15.820713,33.629036
-13.186826,78.63103
-66.03373,-26.381207
-10.918552,-8.01793
-58.378002,-16.897917
14.494511,36.698174
-24.030933,21.99958
30.021624,21.457462
55.545033,-16.59542
-66.9061,-20.303104
33.320087,23.678047
55.81149,-15.992314
16.933418,-72.96169
14.655808,-56.358536
-16.194574,29.401861
-28.840748,25.416052
41.659576,14.986256
9.63487,14.264189
59.570087,-9.555909
10.375133,-67.93496
18.061716,30.005938
-69.45044,-23.160833
-41.660942,-61.881947
60.977985,-15.619526
23.397316,-41.100452
61.2823,-15.751829
-10.897439,-7.83524
-44.621113,-37.2199
26.512291,-47.59201
-10.85195,-7.8273945
-6.607372,-8.995523
-45.298477,-44.963802
-8.495554,-6.349466
20.432943,-65.89443
25.73657,52.85768
28.260227,54.17505
-37.899193,-36.588005
-24.282944,-42.90577
8.615749,-7.0056267
-33.725025,-59.633945
-23.5019,16.642756
28.03951,58.277393
-19.23757,78.330025
31.09381,-41.206146
-6.353855,38.80213
-44.881508,-45.1008
-45.49292,-14.1024
-23.016829,74.39033
35.555424,-59.583717
59.539253,-9.574214
-34.275673,29.997814
24.822054,66.73816
-36.50075,-63.625927
-47.941315,-24.522446
-63.43212,-24.192793
29.01406,67.73867
27.49541,25.283348
8.635064,-6.9986906
-46.31853,3.0141351
15.250405,-55.08489
23.038464,-38.418457
20.289932,-61.22587
2.2907522,-3.8685427
-19.30878,80.33465
-7.463192,26.071619
-78.87288,-14.663758
22.905876,68.484
23.572657,65.06831
24.587406,66.35601
8.28446,23.020386
-45.29869,-45.12488
20.500395,-65.85856
-11.747474,82.68848
16.430983,-60.195087
60.517265,-14.928818
-21.520176,77.60151
-6.8602805,73.04989
28.924755,67.79528
-62.407692,-9.5332775
-14.135188,26.642952
-19.68843,-35.461704
18.477007,-66.82879
26.179626,14.288444
-11.466609,-8.377
-12.919197,78.182045
10.854597,26.22996
-75.0766,-9.75373
-67.37715,-20.41009
-28.388474,22.811588
-65.9085,-16.622936
22.471514,7.1399693
-42.69102,-42.954456
9.652129,-12.712649
-12.409159,28.473322
-12.964288,78.18826
-63.208786,-6.3608184
-55.705696,-20.354967
-18.896233,80.30593
55.873817,-16.148312
55.45597,-15.399791
24.209349,64.84647
-68.498024,-5.4504447
14.647317,-56.401905
27.314342,51.028957
31.742983,-42.92422
69.671844,6.9295864
26.062035,21.01561
-63.801445,12.256026
-6.3548145,23.551004
-15.577706,69.12213
-31.390297,-68.363106
0.69684535,-21.563087
-48.977493,-30.575237
30.049934,47.100857
31.177412,-44.914913
65.733536,5.7511206
-50.273308,-51.317413
24.833464,-16.833923
-16.676308,67.81259
36.14987,64.316025
36.060112,-42.18111
66.04811,6.833096
12.233724,28.282639
-52.66326,10.517324
-14.872991,34.074276
-24.308725,59.258076
10.659932,-25.991835
5.986371,-47.13739
48.689056,-43.19422
20.98773,5.829699
73.978935,10.165286
21.430439,-18.261875
44.940502,60.393307
-14.9953785,-54.443687
-16.632256,40.274162
-38.53778,-27.728794
-75.630104,-2.2644086
-12.8011675,64.298615
52.781483,63.054867
-26.71199,-34.83804
-31.346315,-4.3983026
47.191017,-43.468628
36.514664,6.522761
67.76977,11.018474
35.83681,-43.199223
67.75238,10.955602
21.723858,5.9605975
-0.9634428,-28.150192
22.254396,3.7382708
65.70754,5.7433815
-11.97268,69.75814
-5.4896398,25.137012
-16.10332,63.80359
21.419802,-18.27023
60.78056,3.2606761
-48.127632,-58.88797
-52.61297,-4.9812016
9.64634,-24.764221
37.10747,-53.87681
0.22184902,-17.284273
36.492126,50.23552
-14.850012,33.9446
31.883677,8.958394
-47.95525,-34.294563
-64.852776,13.710327
30.79071,-42.274467
-77.06472,-3.0504754
72.44811,11.7241125
32.117077,-43.946583
-37.19626,-30.85696
-16.629745,69.558586
-23.103294,-58.577286
-57.52207,-32.014935
41.817997,67.36107
-30.313337,-1.2541393
-20.046928,69.33374
42.602715,-51.34199
-17.20186,-54.532345
29.280357,18.809956
16.531557,-24.486275
-30.60025,-53.789776
62.401882,2.1108105
-78.784775,-6.7925367
-5.802217,63.61134
-10.059721,26.207952
16.085121,-23.10017
25.700594,6.7033763
-33.228664,-31.52294
39.034054,57.004646
-12.963658,27.075613
-16.098764,-50.001106
49.912792,-43.219746
-17.001184,61.012726
46.277885,-49.738583
39.463436,47.81555
-51.89601,-34.06327
14.975325,42.064137
20.582407,28.231764
-57.00633,10.840241
-54.054886,11.445989
36.150906,46.401924
-31.374897,61.4057
67.76775,7.956417
-9.1403,37.01153
-54.182713,11.529362
64.30072,8.015596
-16.678299,-11.910221
-64.54981,13.870524
-7.4162035,76.57112
29.799568,46.507385
21.349373,62.34229
61.087414,-7.160117
39.045326,68.8882
29.514639,-67.61364
-42.67495,-19.018684
-0.7630586,33.806084
-15.668967,61.021816
-67.34509,-31.07468
10.902217,-7.618743
-68.47071,-18.626854
39.062923,64.052246
56.334393,-41.939335
65.37684,-11.630952
-14.256288,9.867561
-46.669636,-27.123188
-1.8837538,39.635994
-0.18279293,72.52984
-38.069923,-48.42559
5.002187,-30.161379
46.51436,53.30544
37.536297,-57.690525
63.33233,-14.852817
33.820953,21.179346
-46.546585,13.905878
-5.9230695,37.55748
-31.056717,59.72407
-38.510452,-48.5591
9.398244,-18.682621
-54.860817,-33.4402
19.751562,-15.325114
-41.423893,-43.548496
15.852338,-69.02027
33.67275,19.908978
-38.382904,-48.629784
9.880374,34.712482
54.246304,-16.534708
-3.580223,-5.2363625
37.892212,53.281284
-47.82372,-45.68654
10.024089,34.720528
-51.469414,-24.679037
-61.8327,-28.098032
32.0345,46.14888
-51.92229,-26.235365
28.41412,-44.02921
25.75745,-46.382977
-5.4209533,37.8987
6.0575986,-8.1164
6.987415,-5.7086473
-24.062387,69.79723
40.720177,22.38245
56.102192,-20.037943
17.200447,-62.139275
1.7920126,-14.97773
30.916777,3.4958458
63.223156,-14.040412
-7.594047,78.132164
3.025599,37.909073
-31.594675,60.249382
-74.703545,4.797745
-6.001142,57.78036
17.90365,-62.475292
20.998161,43.029232
26.062979,32.06619
28.487822,20.318504
9.046509,-64.76911
-77.312294,-7.6110463
57.435875,-22.421833
16.879078,-65.36247
-76.200615,-3.7345028
-21.808594,73.44509
28.100632,46.339283
-64.93023,-4.89097
-31.752937,60.596825
31.223013,-54.21291
-44.89044,-45.154354
16.66944,6.3163404
4.561597,-12.599823
-47.02519,-45.625664
65.347176,-17.852802
-62.14739,-28.13537
-12.727174,55.30907
0.5147824,38.089897
5.206407,-18.219498
24.053587,31.568945
24.669771,33.45259
-46.629227,-45.56639
24.822727,-58.90448
-24.785866,77.80522
21.717741,-61.894424
23.975607,51.675385
-62.82153,-17.375849
-32.09197,60.806797
49.60309,-17.854473
14.920932,38.388195
-48.91862,-15.961872
50.270588,-18.214525
28.855804,17.42006
-61.66378,-16.133116
-67.86967,8.495066
-21.527298,78.39603
20.79627,53.51181
27.147713,61.78546
60.712082,-20.919888
20.529657,68.52432
9.243073,-74.958694
48.271088,2.6387768
2.167874,22.82109
-71.20669,-21.660511
6.251607,26.954283
-13.274048,83.73292
-48.545425,-58.031094
-3.0607848,6.980895
-76.218185,-18.512909
41.152996,73.46163
11.053901,-77.77616
48.27652,2.4509373
2.400109,22.982182
-80.421814,-16.45802
1.6265142,25.997887
-13.877313,83.28359
-51.286495,-66.550804
-0.07740355,5.2573013
-74.72316,-20.328661
19.867174,68.6285
7.8060226,-75.700386
49.424843,-0.8850302
3.0372236,24.054893
-65.03277,1.7105763
1.5300858,26.115728
-12.978693,83.69214
-48.378468,-58.101143
-3.0089974,7.1158977
-74.80236,-20.536964
-0.60841787,16.404745
-19.850777,81.02313
5.7967787,26.874062
19.483578,68.09423
-14.062819,83.163246
-5.1966553,6.126357
-76.56176,-17.109703
-80.77089,-16.564098
7.592212,-72.935616
-72.04032,-20.314342
5.612529,25.106617
2.7517006,23.782843
19.887337,45.4569
-58.868114,-10.924645
-6.9404345,2.7899675
-76.10937,-18.482498
8.568922,-76.98749
-72.85375,11.801849
18.36984,67.34433
2.1431115,25.27931
4.781711,27.528114
48.212093,2.636778
7.742497,-76.44107
2.6977942,25.281193
-80.60774,-16.54391
18.456203,67.346375
-51.228287,-66.20585
-26.503517,70.35507
18.7141,68.79963
14.303636,-72.40321
-51.2474,-66.587875
19.756618,68.887115
-21.681963,74.93555
-5.0496864,6.301051
-76.9702,2.692778
2.1313179,25.188711
5.664656,-74.91501
-49.92827,-67.34176
-73.494484,-18.419092
5.0843377,-5.0549684
-20.506002,80.71999
18.475395,67.66291
-7.2358403,2.8970351
7.148731,-77.11232
-47.87172,-55.834824
-51.345486,-66.43969
8.961115,-77.23233
2.4432936,23.191463
48.887825,-0.5685977
17.276346,45.987774
8.642386,-75.007126
-67.9207,0.07078953
48.67993,-0.31893378
20.40439,68.11274
20.046873,68.338524
-37.788403,-56.17334
-5.260695,6.349182
-57.804817,-10.819615
-24.42608,78.55283
-59.026844,-10.692076
-76.6269,-16.812365
2.3150878,23.150505
-7.0209837,2.7089772
-72.5739,11.805618
-49.106216,-57.97319
48.59794,1.1162932
5.8290696,26.453978
-19.889353,80.61442
3.7958364,24.05859
-19.719584,80.73582
-75.16812,-20.006054
-26.1071,70.24324
20.625484,-0.17731294
22.737774,41.908234
51.17607,3.0070243
-80.667404,-16.624245
-12.502809,83.14715
